Date, State, County, Cases
20200331, Texas, Fort Bend County, 119
20200331, Texas, Galveston County, 92
20200331, Texas, Montgomery County, 81
20200331, Texas, Brazoria County, 79
20200331, Texas, Lubbock County, 77
20200331, Texas, Brazos County, 46
20200331, Texas, El Paso County, 46
20200331, Texas, Williamson County, 42
20200331, Texas, McLennan County, 39
20200331, Texas, Hidalgo County, 38
20200331, Texas, Webb County, 37
20200331, Texas, Bell County, 36
20200331, Texas, Smith County, 32
20200331, Texas, Nueces County, 31
20200331, Texas, Wichita County, 30
20200331, Texas, Cameron County, 26
20200331, Texas, Hays County, 24
20200331, Texas, Jefferson County, 18
20200331, Texas, Ellis County, 16
20200331, Texas, Guadalupe County, 15
20200331, Texas, Matagorda County, 13
20200331, Texas, Midland County, 13
20200331, Texas, Hardin County, 12
20200331, Texas, Comal County, 11
20200331, Texas, Taylor County, 11
20200331, Texas, Bowie County, 9
20200331, Texas, Victoria County, 9
20200331, Texas, Castro County, 8
20200331, Texas, Chambers County, 8
20200331, Texas, Johnson County, 8
20200331, Texas, Washington County, 8
20200331, Texas, Ector County, 7
20200331, Texas, Grayson County, 7
20200331, Texas, Hockley County, 7
20200331, Texas, Kendall County, 7
20200331, Texas, Bastrop County, 6
20200331, Texas, Hood County, 6
20200331, Texas, Randall County, 6
20200331, Texas, Tom Green County, 6
20200331, Texas, Wharton County, 6
20200331, Texas, Gregg County, 5
20200331, Texas, Orange County, 5
20200331, Texas, Potter County, 5
20200331, Texas, Rockwall County, 5
20200331, Texas, Val Verde County, 5
20200331, Texas, Angelina County, 4
20200331, Texas, Hunt County, 4
20200331, Texas, Parker County, 4
20200331, Texas, Polk County, 4
20200331, Texas, Terry County, 4
20200331, Texas, Brown County, 3
20200331, Texas, Calhoun County, 3
20200331, Texas, Dawson County, 3
20200331, Texas, De Witt County, 3
20200331, Texas, Eastland County, 3
20200331, Texas, Grimes County, 3
20200331, Texas, Kaufman County, 3
20200331, Texas, Lamar County, 3
20200331, Texas, Llano County, 3
20200331, Texas, Medina County, 3
20200331, Texas, Navarro County, 3
20200331, Texas, Rusk County, 3
20200331, Texas, Walker County, 3
20200331, Texas, Waller County, 3
20200331, Texas, Wilson County, 3
20200331, Texas, Atascosa County, 2
20200331, Texas, Austin County, 2
20200331, Texas, Burnet County, 2
20200331, Texas, Cass County, 2
20200331, Texas, Cherokee County, 2
20200331, Texas, Deaf Smith County, 2
20200331, Texas, Fayette County, 2
20200331, Texas, Hopkins County, 2
20200331, Texas, Karnes County, 2
20200331, Texas, Liberty County, 2
20200331, Texas, Limestone County, 2
20200331, Texas, Lynn County, 2
20200331, Texas, Milam County, 2
20200331, Texas, Nacogdoches County, 2
20200331, Texas, Oldham County, 2
20200331, Texas, Robertson County, 2
20200331, Texas, Shelby County, 2
20200331, Texas, Starr County, 2
20200331, Texas, Upshur County, 2
20200331, Texas, Uvalde County, 2
20200331, Texas, Van Zandt County, 2
20200331, Texas, Willacy County, 2
20200331, Texas, Blanco County, 1
20200331, Texas, Burleson County, 1
20200331, Texas, Caldwell County, 1
20200331, Texas, Coryell County, 1
20200331, Texas, Crane County, 1
20200331, Texas, Erath County, 1
20200331, Texas, Falls County, 1
20200331, Texas, Fannin County, 1
20200331, Texas, Franklin County, 1
20200331, Texas, Gaines County, 1
20200331, Texas, Hale County, 1
20200331, Texas, Harrison County, 1
20200331, Texas, Hill County, 1
20200331, Texas, Jackson County, 1
20200331, Texas, Kleberg County, 1
20200331, Texas, Lamb County, 1
20200331, Texas, Lavaca County, 1
20200331, Texas, Leon County, 1
20200331, Texas, Martin County, 1
20200331, Texas, Maverick County, 1
20200331, Texas, Montague County, 1
20200331, Texas, Moore County, 1
20200331, Texas, Morris County, 1
20200331, Texas, San Jacinto County, 1
20200331, Texas, San Patricio County, 1
20200331, Texas, Swisher County, 1
20200331, Texas, Wise County, 1
20200331, Texas, Young County, 1
20200331, Delaware, New Castle, 197
20200331, Delaware, Kent, 34
20200331, Delaware, Sussex, 88
20200331, New Jersey, Bergen, 2
20200331, New Jersey, Essex, 1
20200331, New Jersey, Hudson, 1
20200331, New Jersey, Union, 1
20200331, New Jersey, Passaic, 1
20200331, New Jersey, Middlesex, 1
20200331, New Jersey, Monmouth, 1
20200331, New Jersey, Ocean, 1
20200331, New Jersey, Morris, 841
20200331, New Jersey, Somerset, 413
20200331, New Jersey, Mercer, 268
20200331, New Jersey, Camden, 228
20200331, New Jersey, Burlington, 202
20200331, New Jersey, Sussex, 132
20200331, New Jersey, Gloucester, 114
20200331, New Jersey, Hunterdon, 97
20200331, New Jersey, Warren, 76
20200331, New Jersey, Atlantic, 31
20200331, New Jersey, Cumberland, 18
20200331, New Jersey, Cape May, 121
20200331, New Jersey, Salem, 12
20200331, New Hampshire, Rockingham, 116
20200331, New Hampshire, Hillsborough, 92
20200331, New Hampshire, Grafton, 34
20200331, New Hampshire, Merrimack, 22
20200331, New Hampshire, Strafford, 22
20200331, New Hampshire, Belknap, 12
20200331, New Hampshire, Carroll, 10
20200331, New Hampshire, Cheshire, 3
20200331, New Hampshire, Sullivan, 3
20200331, Colorado, El Paso, 13
20200331, Colorado, Weld, 1
20200331, Colorado, Denver, 7
20200331, Colorado, Jefferson, 6
20200331, Colorado, Larimer, 6
20200331, Colorado, Arapahoe, 6
20200331, Colorado, Eagle, 4
20200331, Colorado, Pueblo, 2
20200331, Colorado, Pitkin, 2
20200331, Colorado, Boulder, 2
20200331, Colorado, Adams, 2
20200331, Colorado, Teller, 1
20200331, Colorado, Gunnison, 1
20200331, Colorado, Garfield, 1
20200331, Colorado, Crowley, 1
20200331, Colorado, Chaffee, 1
20200331, Colorado, Broomfield, 1
20200331, Colorado, Out of state, 1
20200331, Colorado, Adams, 181
20200331, Colorado, Alamosa, 1
20200331, Colorado, Arapahoe, 333
20200331, Colorado, Archuleta, 1
20200331, Colorado, Baca, 3
20200331, Colorado, Boulder, 107
20200331, Colorado, Broomfield, 20
20200331, Colorado, Chaffee, 17
20200331, Colorado, Clear Creek, 4
20200331, Colorado, Costilla, 3
20200331, Colorado, Crowley, 1
20200331, Colorado, Delta, 1
20200331, Colorado, Denver, 539
20200331, Colorado, Douglas, 141
20200331, Colorado, Eagle, 227
20200331, Colorado, El Paso, 286
20200331, Colorado, Elbert, 5
20200331, Colorado, Fremont, 2
20200331, Colorado, Garfield, 33
20200331, Colorado, Grand, 4
20200331, Colorado, Gunnison, 82
20200331, Colorado, Hinsdale, 1
20200331, Colorado, Huerfano, 1
20200331, Colorado, Jefferson, 304
20200331, Colorado, Kit Carson, 2
20200331, Colorado, La Plata, 23
20200331, Colorado, Lake, 1
20200331, Colorado, Larimer, 99
20200331, Colorado, Lincoln, 1
20200331, Colorado, Logan, 6
20200331, Colorado, Mesa, 14
20200331, Colorado, Mineral, 2
20200331, Colorado, Moffat, 4
20200331, Colorado, Montezuma, 1
20200331, Colorado, Montrose, 13
20200331, Colorado, Morgan, 4
20200331, Colorado, Otero, 3
20200331, Colorado, Park, 3
20200331, Colorado, Philips, 1
20200331, Colorado, Pitkin, 30
20200331, Colorado, Pueblo, 21
20200331, Colorado, Rio Grande, 5
20200331, Colorado, Routt, 17
20200331, Colorado, Saguache, 1
20200331, Colorado, San Miguel, 4
20200331, Colorado, Summit, 20
20200331, Colorado, Teller, 7
20200331, Colorado, Washington, 1
20200331, Colorado, Weld, 255
20200331, Colorado, Yuma, 2
20200331, Colorado, Unknown, 129
20200331, Tennessee, Anderson, 10
20200331, Tennessee, Bedford, 2
20200331, Tennessee, Benton, 4
20200331, Tennessee, Bledsoe, 2
20200331, Tennessee, Blount, 25
20200331, Tennessee, Bradley, 10
20200331, Tennessee, Campbell, 4
20200331, Tennessee, Cannon, 3
20200331, Tennessee, Carroll, 5
20200331, Tennessee, Carter, 1
20200331, Tennessee, Cheatham, 10
20200331, Tennessee, Chester, 3
20200331, Tennessee, Claiborne, 3
20200331, Tennessee, Cocke County, 1
20200331, Tennessee, Coffee, 1
20200331, Tennessee, Cumberland, 11
20200331, Tennessee, Davidson, 391
20200331, Tennessee, Dekalb, 4
20200331, Tennessee, Dickson, 17
20200331, Tennessee, Dyer, 3
20200331, Tennessee, Fayette, 12
20200331, Tennessee, Fentress, 1
20200331, Tennessee, Franklin, 5
20200331, Tennessee, Gibson, 6
20200331, Tennessee, Giles, 3
20200331, Tennessee, Greene, 12
20200331, Tennessee, Grundy, 4
20200331, Tennessee, Hamblen, 2
20200331, Tennessee, Hamilton, 48
20200331, Tennessee, Hardeman, 1
20200331, Tennessee, Hardin, 1
20200331, Tennessee, Hawkins, 4
20200331, Tennessee, Haywood, 2
20200331, Tennessee, Henry, 1
20200331, Tennessee, Houston, 1
20200331, Tennessee, Humphreys, 2
20200331, Tennessee, Jefferson, 6
20200331, Tennessee, Johnson, 2
20200331, Tennessee, Knox, 66
20200331, Tennessee, Lawrence, 2
20200331, Tennessee, Lewis, 2
20200331, Tennessee, Lincoln, 1
20200331, Tennessee, Loudon, 8
20200331, Tennessee, Macon, 4
20200331, Tennessee, Madison, 5
20200331, Tennessee, Marion, 5
20200331, Tennessee, Marshall, 1
20200331, Tennessee, Maury, 15
20200331, Tennessee, McMinn, 3
20200331, Tennessee, McNairy, 1
20200331, Tennessee, Meigs, 1
20200331, Tennessee, Monroe, 5
20200331, Tennessee, Montgomery, 19
20200331, Tennessee, Morgan, 1
20200331, Tennessee, Obion, 1
20200331, Tennessee, Overton, 2
20200331, Tennessee, Perry, 2
20200331, Tennessee, Putnam, 24
20200331, Tennessee, Roane, 2
20200331, Tennessee, Rhea, 1
20200331, Tennessee, Robertson, 28
20200331, Tennessee, Rutherford, 68
20200331, Tennessee, Scott, 2
20200331, Tennessee, Sequatchie, 1
20200331, Tennessee, Sevier, 8
20200331, Tennessee, Shelby, 428
20200331, Tennessee, Smith, 2
20200331, Tennessee, Sullivan, 13
20200331, Tennessee, Sumner, 184
20200331, Tennessee, Tipton, 21
20200331, Tennessee, Trousdale, 4
20200331, Tennessee, Unicoi, 1
20200331, Tennessee, Union, 1
20200331, Tennessee, Warren, 1
20200331, Tennessee, Washington, 14
20200331, Tennessee, Wayne, 1
20200331, Tennessee, Weakly, 1
20200331, Tennessee, White, 1
20200331, Tennessee, Williamson, 131
20200331, Tennessee, Wilson, 39
20200331, Tennessee, Residents of other states or countries, 190
20200331, Tennessee, Unknown, 307
20200331, Oklahoma, Adair, 4
20200331, Oklahoma, Beckham, 1
20200331, Oklahoma, Bryan, 1
20200331, Oklahoma, Caddo, 1
20200331, Oklahoma, Canadian, 19
20200331, Oklahoma, Carter, 1
20200331, Oklahoma, Cherokee, 4
20200331, Oklahoma, Chocotaw, 1
20200331, Oklahoma, Cleveland, 65
20200331, Oklahoma, Comanche, 15
20200331, Oklahoma, Cotton, 1
20200331, Oklahoma, Craig, 1
20200331, Oklahoma, Creek, 21
20200331, Oklahoma, Custer, 4
